date.gs,마스크_01,스타킹_01,스테디셀러_01,일회용품_01,"계절성(여름,겨울)_01",마스크_02,스타킹_02,스테디셀러_02,일회용품_02,"계절성(여름,겨울)_02",마스크_03,스타킹_03,스테디셀러_03,일회용품_03,"계절성(여름,겨울)_03",마스크_04,스타킹_04,스테디셀러_04,일회용품_04,"계절성(여름,겨울)_04",스테디셀러_la,우상향상품_la,"계절성(가을,겨울)_la",계절성(여름)_la,최대기온,최대풍속,최소기온,평균기온,평균풍속,총강수량,일교차,미세먼지농도(㎍/㎥),미세먼지언급량,맛집언급량,취미언급량,건강언급량,데이터언급량
2016-03-16,56.0,203.0,8488.0,238.0,4175.0,84.0,259.0,8527.0,308.0,5379.0,49.0,168.0,8455.0,427.0,6074.0,98.0,364.0,10258.0,490.0,9520.0,41726.0,7244.0,3201.0,8148.0,13.732,3.936,3.128000000000001,7.940000000000001,1.3880000000000001,0.0,10.604000000000001,55.0,1074,5990,2530,9104,3000
2016-03-17,21.0,238.0,7381.0,273.0,4874.0,56.0,252.0,8187.0,399.0,5771.0,42.0,154.0,8434.0,371.0,5430.0,84.0,252.0,11744.0,567.0,9242.0,35208.0,6512.0,2795.0,5231.0,14.908,2.608,2.144,9.372,0.92,0.0,12.763999999999996,66.0,881,5681,2366,8948,2941
2016-03-18,42.0,147.0,8520.0,273.0,6066.0,56.0,266.0,10344.0,371.0,6766.0,56.0,329.0,8717.0,427.0,7064.0,98.0,420.0,10568.0,651.0,8511.0,41295.0,7826.0,2871.0,6763.0,19.238,3.5760000000000014,8.422,13.020000000000005,1.356,0.0,10.815999999999999,53.0,1035,5621,2554,7993,3138
2016-03-19,42.0,245.0,8732.0,224.0,6218.0,105.0,266.0,8341.0,266.0,7844.0,49.0,189.0,9717.0,371.0,8201.0,105.0,322.0,8873.0,441.0,9301.0,38269.0,8628.0,4914.0,6803.0,17.528000000000002,3.84,6.82,11.507999999999996,1.6599999999999997,0.0,10.708,68.0,1036,4523,2442,5299,3020
2016-03-20,42.0,147.0,8387.0,224.0,5989.0,98.0,245.0,8813.0,238.0,7173.0,91.0,259.0,9824.0,406.0,7319.0,224.0,196.0,10408.0,602.0,9053.0,39430.0,6185.0,4325.0,6653.0,16.572000000000006,3.536,4.936,10.327999999999998,1.4520000000000002,0.0,11.636,75.0,1174,4853,2661,5495,3379
2016-03-21,63.0,280.0,6892.0,231.0,4166.0,133.0,231.0,8322.0,357.0,5081.0,98.0,287.0,8729.0,182.0,5658.0,112.0,385.0,10590.0,539.0,8390.0,40675.0,6985.0,2689.0,8616.0,16.227999999999998,4.144,5.367999999999999,10.088,1.632,0.0,10.860000000000005,80.0,1639,6424,2591,8728,3750
2016-03-22,49.0,224.0,7807.0,252.0,5181.0,63.0,189.0,8362.0,280.0,5695.0,84.0,196.0,9067.0,336.0,4897.0,98.0,252.0,11160.0,609.0,8063.0,30106.0,7024.0,2690.0,6072.0,14.052,4.092,3.32,8.236,1.828,0.0,10.732,65.0,1517,6003,2735,9176,3357
2016-03-23,28.0,210.0,6959.0,210.0,4520.0,35.0,273.0,8580.0,357.0,6001.0,49.0,189.0,8687.0,273.0,5492.0,133.0,280.0,10900.0,504.0,9913.0,37940.0,7717.0,3016.0,5527.0,13.552000000000005,4.732,4.648,8.392000000000001,2.0880000000000005,0.0,8.904000000000002,70.0,1337,5723,2061,8073,2564
2016-03-24,98.0,231.0,8406.0,280.0,4896.0,63.0,182.0,9334.0,406.0,6840.0,133.0,210.0,8297.0,371.0,6040.0,77.0,308.0,9884.0,462.0,8877.0,40489.0,7128.0,3164.0,7018.0,12.480000000000002,4.06,2.4280000000000004,7.1400000000000015,1.836,0.0,10.052,39.0,1353,7549,2583,9720,3525
2016-03-25,14.0,168.0,9047.0,210.0,6162.0,14.0,287.0,7914.0,434.0,6838.0,63.0,266.0,8761.0,252.0,6683.0,147.0,301.0,10315.0,518.0,8348.0,39246.0,10160.0,3415.0,7201.0,12.02,3.804,2.4,6.911999999999999,1.5639999999999998,0.0,9.62,64.0,991,7438,2496,9125,3495
2016-03-26,35.0,154.0,8676.0,168.0,5961.0,105.0,175.0,8756.0,476.0,7606.0,77.0,259.0,9445.0,329.0,7097.0,126.0,287.0,9636.0,504.0,10184.0,49798.0,9682.0,4294.0,7968.0,12.72,3.94,1.7719999999999998,6.6640000000000015,1.5760000000000003,0.0,10.948000000000002,61.0,738,6042,2522,6195,3541
2016-03-27,49.0,252.0,8216.0,280.0,5714.0,126.0,294.0,8183.0,434.0,7440.0,140.0,273.0,8062.0,287.0,8014.0,77.0,385.0,8827.0,693.0,9916.0,45565.0,10158.0,3781.0,8550.0,13.284,4.656000000000001,2.268,7.259999999999999,1.844,0.0,11.016000000000002,62.0,902,6530,3070,6340,3967
2016-03-28,49.0,245.0,7217.0,259.0,5028.0,49.0,231.0,9247.0,357.0,7050.0,56.0,189.0,9077.0,371.0,5864.0,91.0,315.0,10544.0,511.0,8450.0,44109.0,8003.0,4185.0,7674.0,16.932000000000002,3.712,2.8640000000000003,9.864,1.5119999999999996,0.0,14.068,64.0,1490,8662,3190,10278,4040
2016-03-29,70.0,168.0,7341.0,231.0,5180.0,56.0,252.0,8442.0,385.0,6704.0,84.0,224.0,8018.0,280.0,6238.0,175.0,336.0,9927.0,448.0,9385.0,38091.0,6697.0,3344.0,5596.0,17.564000000000004,5.924,7.995999999999999,11.811999999999998,2.78,0.06,9.568,99.0,2942,8260,2918,10255,3680
2016-03-30,56.0,294.0,7746.0,238.0,5980.0,133.0,217.0,8747.0,364.0,6508.0,168.0,210.0,9276.0,294.0,6483.0,210.0,315.0,11334.0,497.0,10304.0,39249.0,9028.0,3234.0,8329.0,17.999999999999996,4.2360000000000015,6.867999999999999,11.648,1.672,0.0,11.132,84.0,4219,7858,2850,10086,3714
2016-03-31,35.0,259.0,7842.0,224.0,6370.0,56.0,301.0,9175.0,294.0,6286.0,112.0,168.0,9026.0,231.0,7019.0,105.0,539.0,9171.0,448.0,8204.0,44983.0,8699.0,2468.0,7598.0,21.164,3.392,6.619999999999999,13.739999999999998,1.2879999999999998,0.0,14.544,48.0,3314,7456,2509,9324,3583
2016-04-01,77.0,224.0,7992.0,259.0,6466.0,42.0,196.0,9035.0,420.0,7534.0,112.0,196.0,9120.0,280.0,7203.0,91.0,392.0,9841.0,616.0,9223.0,40214.0,7747.0,3015.0,7892.0,23.528,3.8,8.176,15.535999999999996,1.3119999999999998,0.0,15.352000000000002,68.0,2286,7533,2465,8779,4037
2016-04-02,42.0,168.0,7942.0,217.0,7011.0,84.0,196.0,9655.0,413.0,8050.0,91.0,210.0,8673.0,259.0,7459.0,203.0,308.0,9712.0,574.0,8605.0,55927.0,8228.0,4511.0,8764.0,21.76,4.779999999999999,9.923999999999998,15.336,1.7360000000000002,0.0,11.836,77.0,2034,5955,2591,6666,4069
2016-04-03,7.0,196.0,7975.0,210.0,5849.0,77.0,231.0,8990.0,413.0,6479.0,42.0,315.0,9539.0,294.0,6186.0,126.0,329.0,10377.0,616.0,9307.0,42612.0,6915.0,3892.0,8328.0,13.448,4.82,8.639999999999999,11.064,1.364,1.96,4.808,37.0,1566,6487,3038,6506,4630
2016-04-04,35.0,147.0,7009.0,217.0,5135.0,105.0,343.0,7578.0,287.0,6583.0,42.0,238.0,7470.0,259.0,6580.0,105.0,315.0,9252.0,630.0,10206.0,44584.0,6989.0,3419.0,7859.0,19.664,3.956,5.816,12.48,1.66,0.0,13.848000000000004,29.0,2114,8328,3127,10033,4393
2016-04-05,7.0,266.0,7337.0,266.0,5662.0,35.0,322.0,9846.0,322.0,6685.0,56.0,224.0,7696.0,287.0,6637.0,147.0,406.0,9673.0,371.0,8898.0,50779.0,8993.0,4692.0,9128.0,18.316000000000006,4.416,5.984,11.668,1.9199999999999997,0.0,12.332000000000004,61.0,1615,7820,2919,9584,3955
2016-04-06,63.0,196.0,7663.0,280.0,5677.0,35.0,217.0,8623.0,469.0,7422.0,49.0,308.0,8357.0,392.0,7024.0,161.0,413.0,8996.0,504.0,8575.0,41155.0,7130.0,2906.0,8983.0,22.852000000000004,4.1560000000000015,7.139999999999999,14.488,1.304,3.26,15.712,67.0,1396,7608,2797,9760,3934
2016-04-07,42.0,182.0,7992.0,322.0,6553.0,21.0,273.0,8626.0,413.0,6876.0,28.0,308.0,9893.0,336.0,7069.0,133.0,287.0,10065.0,644.0,8205.0,43965.0,7711.0,3965.0,8728.0,21.044000000000004,4.635999999999999,10.188,14.42,2.044,7.14,10.856,35.0,1296,7791,2810,9564,3912
2016-04-08,42.0,210.0,8259.0,196.0,6825.0,84.0,336.0,9822.0,343.0,7201.0,84.0,224.0,9492.0,385.0,7282.0,126.0,259.0,10650.0,637.0,9556.0,40166.0,7749.0,3379.0,9671.0,19.36,4.812,7.996,11.316,2.08,0.0,11.364,69.0,1688,7272,2577,9126,3991
2016-04-09,210.0,301.0,8704.0,140.0,5951.0,161.0,273.0,10956.0,357.0,8489.0,161.0,301.0,8805.0,441.0,7735.0,259.0,301.0,9588.0,532.0,9638.0,41120.0,6225.0,3891.0,8983.0,14.852,3.076,7.463999999999999,11.312000000000005,1.344,0.0,7.387999999999997,103.0,5390,5732,2649,6755,3902
2016-04-10,238.0,133.0,8165.0,336.0,6578.0,147.0,252.0,8196.0,343.0,7865.0,259.0,224.0,9726.0,476.0,7568.0,182.0,357.0,10972.0,665.0,10021.0,44035.0,6622.0,3528.0,10723.0,20.724,4.475999999999999,9.656,13.776000000000002,1.5800000000000003,0.0,11.068000000000005,112.0,8167,6363,3068,7350,4531
2016-04-11,63.0,105.0,7570.0,224.0,5963.0,77.0,245.0,7915.0,357.0,7070.0,105.0,224.0,9734.0,343.0,7489.0,126.0,462.0,10792.0,525.0,8958.0,41264.0,8339.0,3344.0,10187.0,19.1,4.143999999999999,6.627999999999999,12.668,1.804,0.0,12.471999999999998,44.0,7988,8310,2872,10579,4408
2016-04-12,56.0,140.0,7900.0,294.0,6280.0,70.0,238.0,8896.0,455.0,8361.0,49.0,175.0,7688.0,441.0,6863.0,161.0,273.0,10003.0,630.0,9089.0,46263.0,8155.0,3092.0,8761.0,19.64,3.988,9.804,14.352000000000002,1.6880000000000004,0.0,9.836,51.0,3879,7640,2649,9773,3958
2016-04-13,63.0,126.0,8439.0,231.0,7551.0,63.0,217.0,10114.0,301.0,8213.0,70.0,259.0,9920.0,413.0,7143.0,196.0,245.0,8413.0,511.0,9247.0,46265.0,7021.0,3708.0,10622.0,21.684,3.0840000000000014,11.136,15.488,1.168,0.94,10.548,47.0,2216,6872,2540,7622,3736
2016-04-14,42.0,147.0,7504.0,308.0,5077.0,112.0,259.0,8314.0,322.0,6962.0,84.0,287.0,9654.0,343.0,6273.0,196.0,301.0,11436.0,434.0,8807.0,41851.0,8741.0,3638.0,9747.0,18.452,4.276,9.204,12.62,1.788,0.0,9.248,51.0,3228,8093,2659,10878,3948
2016-04-15,49.0,175.0,8354.0,329.0,7612.0,28.0,147.0,10250.0,350.0,8328.0,35.0,322.0,9308.0,315.0,6972.0,84.0,273.0,10424.0,595.0,7834.0,38755.0,8227.0,3889.0,10876.0,23.344,4.6240000000000006,8.356,15.259999999999994,1.7520000000000002,0.0,14.988,50.0,2164,7331,2448,9114,3521
2016-04-16,35.0,210.0,9041.0,287.0,6761.0,35.0,189.0,8787.0,259.0,7770.0,56.0,196.0,8456.0,385.0,6693.0,112.0,231.0,9174.0,602.0,10319.0,44585.0,5858.0,2468.0,9202.0,21.372000000000003,5.16,10.328,15.340000000000002,1.96,25.2,11.044,43.0,1148,5990,2455,6213,3319
2016-04-17,14.0,182.0,7550.0,217.0,5474.0,42.0,224.0,9557.0,224.0,6249.0,70.0,154.0,8705.0,371.0,6605.0,140.0,231.0,9983.0,581.0,8903.0,39585.0,7902.0,3382.0,9490.0,15.179999999999994,7.24,8.976,11.475999999999999,3.6800000000000006,18.12,6.204,57.0,1232,6453,2896,6125,3791
2016-04-18,28.0,315.0,8178.0,266.0,4812.0,70.0,224.0,8441.0,238.0,6220.0,77.0,266.0,8683.0,364.0,6191.0,140.0,462.0,10210.0,539.0,8879.0,36921.0,6803.0,3459.0,8065.0,19.176,6.443999999999999,7.468,11.74,2.492,2.36,11.708,59.0,2404,8415,3039,10012,4861
2016-04-19,70.0,140.0,8273.0,182.0,5894.0,77.0,336.0,8606.0,301.0,6939.0,56.0,231.0,8790.0,301.0,5771.0,105.0,273.0,10047.0,476.0,8462.0,47321.0,7387.0,3524.0,9205.0,19.172,3.8800000000000012,7.016,12.384,1.5759999999999998,0.0,12.156000000000004,42.0,1694,7801,2776,10008,3535
2016-04-20,42.0,238.0,7438.0,245.0,5620.0,42.0,154.0,9188.0,350.0,7365.0,42.0,217.0,8092.0,308.0,6553.0,112.0,378.0,9702.0,476.0,8998.0,46635.0,6844.0,2466.0,9820.0,20.76,4.7559999999999985,10.58,14.684000000000005,1.544,0.44,10.18,57.0,1555,7443,2733,10330,3347
2016-04-21,21.0,210.0,8318.0,357.0,5536.0,56.0,182.0,8576.0,252.0,6480.0,56.0,238.0,8735.0,322.0,6141.0,28.0,294.0,9203.0,469.0,9078.0,37252.0,7794.0,3527.0,9530.0,17.753999999999994,4.046,10.742,13.883999999999995,1.7499999999999998,17.12,7.0120000000000005,22.0,1366,7503,2808,9767,3134
2016-04-22,77.0,182.0,8483.0,266.0,6136.0,189.0,301.0,9263.0,329.0,7216.0,140.0,161.0,7744.0,301.0,7104.0,238.0,287.0,9371.0,518.0,9864.0,41304.0,8559.0,2000.0,10329.0,20.672,4.880000000000001,10.836000000000002,14.179999999999998,1.936,0.0,9.835999999999997,69.0,3522,7338,2678,9162,3174
2016-04-23,168.0,189.0,8085.0,259.0,6526.0,238.0,224.0,8597.0,385.0,7770.0,203.0,196.0,8295.0,350.0,7519.0,245.0,301.0,9680.0,567.0,9288.0,40430.0,6847.0,3416.0,11205.0,20.276,3.62,8.620000000000001,14.011999999999995,1.444,0.0,11.655999999999999,182.0,14953,5932,2506,6976,3268
2016-04-24,203.0,168.0,7705.0,329.0,6960.0,231.0,273.0,8299.0,385.0,7410.0,189.0,231.0,9033.0,343.0,8893.0,224.0,287.0,9409.0,616.0,8073.0,45166.0,6403.0,3488.0,10547.0,23.48,3.8800000000000012,8.363999999999999,15.670666666666662,1.4,0.0,15.116,132.0,14151,6455,2951,7066,3707
2016-04-25,112.0,182.0,7690.0,287.0,6513.0,147.0,322.0,8910.0,280.0,7308.0,98.0,252.0,8330.0,364.0,7688.0,217.0,385.0,11327.0,532.0,9689.0,35535.0,7208.0,3163.0,10181.0,25.546,3.4120000000000004,10.482,17.549333333333333,1.3,0.0,15.063999999999998,69.0,12320,8097,2929,11058,3906
2016-04-26,105.0,231.0,7816.0,301.0,7845.0,77.0,294.0,8358.0,462.0,7848.0,91.0,112.0,10154.0,371.0,6867.0,259.0,196.0,10751.0,455.0,9857.0,36746.0,7898.0,3269.0,9278.0,29.528000000000002,4.104,12.288,20.972,1.588,0.0,17.24,70.0,8242,7784,3172,10631,3737
2016-04-27,70.0,154.0,8450.0,231.0,6415.0,63.0,224.0,9766.0,364.0,7722.0,77.0,210.0,8566.0,301.0,7609.0,182.0,315.0,11105.0,455.0,8563.0,39659.0,7281.0,2910.0,8799.0,20.436,4.252,15.012,17.355999999999998,2.424,0.0,5.424,44.0,5451,7696,3369,10351,3652
2016-04-28,70.0,189.0,7676.0,238.0,7794.0,42.0,203.0,8609.0,434.0,7476.0,70.0,175.0,8863.0,336.0,7451.0,175.0,399.0,10855.0,546.0,9276.0,45394.0,5817.0,2831.0,10435.0,22.828000000000007,3.755999999999999,12.743999999999998,17.212,1.604,0.0,10.084,55.0,3717,7492,2701,10357,3373
2016-04-29,35.0,252.0,9455.0,259.0,7661.0,63.0,182.0,10409.0,427.0,7300.0,28.0,224.0,9019.0,224.0,7997.0,182.0,357.0,9800.0,609.0,8506.0,38857.0,8919.0,3237.0,10693.0,22.572000000000006,4.215999999999998,11.643999999999998,16.348000000000006,1.8639999999999997,0.0,10.928000000000004,59.0,2971,7017,2526,9178,3288
2016-04-30,91.0,238.0,9245.0,266.0,7007.0,182.0,287.0,8173.0,371.0,7815.0,140.0,203.0,8844.0,343.0,7891.0,147.0,336.0,8857.0,497.0,9359.0,44324.0,7750.0,3344.0,11170.0,21.82,5.5760000000000005,11.156,16.624000000000002,2.4120000000000004,0.0,10.664000000000003,64.0,2177,5556,2261,6174,3261
2016-05-01,14.0,210.0,7735.0,301.0,6945.0,154.0,203.0,8958.0,371.0,9273.0,105.0,210.0,9887.0,343.0,7867.0,119.0,224.0,10004.0,770.0,8408.0,52980.0,8558.0,3306.0,11458.0,26.492000000000004,4.584,13.332,19.316000000000006,1.784,0.0,13.16,41.0,1917,6012,2819,6216,3634
2016-05-02,42.0,168.0,7122.0,210.0,7179.0,35.0,189.0,8095.0,350.0,7684.0,70.0,217.0,8919.0,371.0,7541.0,147.0,301.0,11443.0,469.0,8894.0,40792.0,8524.0,2365.0,10219.0,28.32799999999999,4.724,16.644000000000002,20.984,1.76,19.16,11.684,43.0,2501,7967,2898,10002,3809
2016-05-03,63.0,140.0,8956.0,259.0,4816.0,49.0,196.0,9070.0,371.0,6141.0,28.0,266.0,9225.0,280.0,5253.0,77.0,259.0,11559.0,350.0,7765.0,41455.0,8044.0,2432.0,8327.0,18.252,7.163999999999999,9.372,13.439999999999998,3.924,32.56,8.88,20.0,2330,7699,3090,10076,3258
2016-05-04,56.0,189.0,8721.0,273.0,6947.0,84.0,266.0,8235.0,371.0,7761.0,49.0,420.0,9402.0,343.0,6639.0,161.0,245.0,9082.0,574.0,9412.0,39806.0,8848.0,2540.0,11239.0,20.664,7.432,10.756000000000002,16.172000000000004,4.0280000000000005,0.02,9.908,57.0,2066,7133,3875,9677,3352
2016-05-05,14.0,210.0,7731.0,280.0,6788.0,35.0,196.0,7313.0,455.0,7900.0,42.0,245.0,7659.0,364.0,7755.0,224.0,357.0,8151.0,595.0,8892.0,37946.0,8299.0,3671.0,11710.0,26.636,3.936,9.948,18.612000000000002,1.4839999999999998,4.52,16.688,52.0,1110,6199,2752,6498,3424
2016-05-06,14.0,77.0,8756.0,266.0,5965.0,35.0,182.0,9084.0,294.0,7079.0,42.0,210.0,8915.0,315.0,6302.0,70.0,357.0,11463.0,798.0,9406.0,45570.0,8994.0,3743.0,11426.0,19.0,3.912,12.992000000000004,16.224,1.4719999999999995,8.04,6.007999999999999,43.0,1323,7090,2792,7842,3914
2016-05-07,154.0,161.0,8345.0,210.0,6869.0,259.0,252.0,8253.0,371.0,7946.0,259.0,252.0,8803.0,336.0,7990.0,231.0,378.0,10720.0,609.0,8114.0,39509.0,8117.0,3561.0,11932.0,22.616,4.412,10.572,16.500000000000004,1.8840000000000003,0.0,12.044000000000004,44.5,4711,6099,2525,6583,3429
2016-05-08,14.0,154.0,7442.0,189.0,8426.0,77.0,273.0,9281.0,378.0,8846.0,70.0,266.0,9780.0,357.0,8193.0,98.0,287.0,11022.0,546.0,9085.0,45061.0,8369.0,3196.0,12251.0,26.624,4.412,11.952,19.3,1.544,0.0,14.672,46.0,2080,6144,2988,9705,3434
2016-05-09,35.0,203.0,7345.0,266.0,6657.0,91.0,133.0,7817.0,301.0,7096.0,49.0,259.0,9565.0,392.0,7271.0,77.0,280.0,10519.0,518.0,9622.0,39149.0,8154.0,3124.0,12116.0,25.952,3.876,16.08,20.264,1.5160000000000002,0.0,9.872000000000002,52.0,2368,8168,3073,12367,3562
2016-05-10,0.0,175.0,7434.0,217.0,5040.0,49.0,217.0,8598.0,364.0,6201.0,35.0,210.0,8098.0,336.0,6689.0,112.0,294.0,10384.0,595.0,9254.0,39440.0,8300.0,2615.0,9777.0,18.656,4.0,12.956,14.691999999999998,1.872,13.2,5.7,24.0,2309,7776,2822,10006,3344
2016-05-11,14.0,231.0,6927.0,392.0,5648.0,14.0,322.0,9441.0,399.0,8065.0,70.0,224.0,8978.0,308.0,6718.0,77.0,336.0,11196.0,518.0,9106.0,37982.0,8482.0,3272.0,9970.0,23.604,3.908,11.224,16.764,1.6440000000000003,0.0,12.379999999999995,26.0,2279,7856,2688,12055,3340
2016-05-12,28.0,182.0,7861.0,322.0,6522.0,70.0,238.0,7235.0,238.0,7380.0,21.0,217.0,7877.0,336.0,7961.0,56.0,273.0,10581.0,476.0,9273.0,40166.0,7828.0,2728.0,12517.0,24.516,4.862000000000001,12.634,18.054000000000002,2.1460000000000004,0.0,11.882,37.0,1709,7579,2519,10386,3292
2016-05-13,14.0,217.0,8132.0,308.0,7001.0,42.0,280.0,9699.0,392.0,8085.0,49.0,154.0,9415.0,252.0,7678.0,77.0,413.0,10159.0,672.0,7734.0,38304.0,8006.0,2291.0,11789.0,25.24,4.112,12.72,18.46,1.7519999999999998,0.1,12.519999999999998,37.0,1399,6978,2496,9942,3376
2016-05-14,35.0,161.0,8066.0,182.0,7969.0,70.0,175.0,8837.0,350.0,8419.0,35.0,210.0,9834.0,406.0,7946.0,119.0,399.0,10711.0,581.0,8248.0,55021.0,9136.0,3163.0,12655.0,27.048,4.476,15.452,20.296,1.7080000000000002,0.0,11.595999999999998,32.0,884,5398,2268,6017,3220
2016-05-15,7.0,91.0,7224.0,322.0,5440.0,56.0,189.0,7761.0,315.0,6787.0,42.0,224.0,7823.0,308.0,8272.0,119.0,315.0,10809.0,434.0,8784.0,41881.0,7751.0,2982.0,9524.0,24.868000000000002,5.716,12.832,17.612000000000005,2.036,40.4,12.036,36.0,822,5912,3145,7132,3936
2016-05-16,28.0,224.0,7082.0,322.0,6018.0,56.0,210.0,8647.0,392.0,7333.0,70.0,322.0,9150.0,406.0,7077.0,112.0,301.0,11103.0,581.0,9312.0,50931.0,9538.0,3380.0,12069.0,22.324,4.768,11.132000000000005,16.268,2.292,2.56,11.192,37.0,1663,7604,3025,9975,3802
2016-05-17,35.0,154.0,7737.0,252.0,7282.0,63.0,273.0,9675.0,392.0,8727.0,35.0,252.0,8140.0,273.0,6474.0,77.0,315.0,10060.0,483.0,8351.0,42216.0,7900.0,2323.0,10617.0,26.788,3.3440000000000007,11.232,19.164,1.396,0.0,15.556,58.0,1449,7195,5377,10785,4763
2016-05-18,35.0,119.0,7590.0,224.0,7018.0,28.0,175.0,7775.0,301.0,7880.0,49.0,182.0,8759.0,301.0,8219.0,70.0,294.0,10409.0,455.0,9119.0,40025.0,9434.0,2327.0,11059.0,29.783999999999995,3.3840000000000003,13.912,22.176,1.3279999999999998,0.0,15.872000000000005,41.0,1195,7000,3195,9874,3484
2016-05-19,35.0,210.0,7675.0,343.0,8643.0,42.0,224.0,8588.0,399.0,9557.0,35.0,203.0,8994.0,336.0,7941.0,77.0,336.0,11666.0,497.0,8728.0,40498.0,9171.0,2910.0,10143.0,31.856000000000005,3.5899999999999994,15.876,24.044,1.266,0.0,15.98,35.0,1271,6912,2638,10277,3270
2016-05-20,28.0,182.0,9141.0,399.0,6545.0,35.0,217.0,8268.0,357.0,8942.0,28.0,182.0,8222.0,301.0,9177.0,147.0,273.0,9946.0,679.0,7643.0,45280.0,9064.0,2983.0,12586.0,31.536,3.532,17.188,24.184,1.296,0.0,14.348000000000004,43.0,1049,6680,2439,9920,4026
2016-05-21,14.0,119.0,7302.0,301.0,7313.0,35.0,280.0,9938.0,427.0,8439.0,21.0,252.0,8908.0,378.0,8154.0,77.0,385.0,10165.0,574.0,8261.0,41811.0,7754.0,3419.0,13276.0,30.1,3.384,17.791999999999994,24.007999999999992,1.4480000000000002,0.0,12.308,33.0,694,5087,2370,7040,3894
2016-05-22,21.0,126.0,8102.0,147.0,7658.0,70.0,168.0,8015.0,357.0,8455.0,35.0,161.0,9570.0,315.0,9164.0,77.0,266.0,10716.0,602.0,7702.0,43297.0,7717.0,3529.0,12728.0,31.436,3.272,17.892,24.38799999999999,1.392,0.0,13.544,47.0,638,5429,3253,6640,3847
2016-05-23,7.0,154.0,7625.0,280.0,7114.0,49.0,203.0,9115.0,224.0,7616.0,63.0,161.0,8331.0,350.0,7875.0,84.0,273.0,10512.0,602.0,9454.0,42399.0,8336.0,2722.0,11598.0,29.316,3.7439999999999998,18.328000000000007,23.276000000000003,1.436,0.0,10.988,59.0,1352,7428,3022,11074,3755
2016-05-24,0.0,126.0,7423.0,245.0,6738.0,35.0,147.0,8237.0,441.0,7346.0,42.0,196.0,9250.0,364.0,6770.0,119.0,266.0,10694.0,413.0,9630.0,39952.0,8191.0,2874.0,8139.0,22.3,4.380000000000001,15.044,16.808000000000003,2.032,35.2,7.256000000000001,32.0,1157,7238,2770,10528,3301
2016-05-25,49.0,175.0,7580.0,259.0,7178.0,84.0,210.0,8866.0,252.0,7771.0,42.0,280.0,8707.0,301.0,8529.0,133.0,259.0,10091.0,546.0,8115.0,41630.0,7462.0,2798.0,8437.0,24.631999999999998,4.008000000000001,15.292000000000005,19.855999999999998,1.916,0.0,9.339999999999998,81.0,1798,7214,2624,10174,3117
2016-05-26,77.0,210.0,7499.0,322.0,6063.0,154.0,245.0,8325.0,294.0,7800.0,98.0,196.0,8548.0,343.0,7396.0,231.0,140.0,10778.0,518.0,8927.0,39146.0,9833.0,2543.0,10585.0,23.24,3.48,17.516,19.692,1.3719999999999999,0.0,5.724,88.0,5116,6703,2510,9949,3107
2016-05-27,161.0,105.0,7739.0,301.0,7214.0,70.0,308.0,8891.0,490.0,8228.0,98.0,238.0,8933.0,266.0,8327.0,154.0,287.0,9115.0,581.0,7423.0,40427.0,8009.0,2214.0,11055.0,27.312,3.084,15.064,21.044,1.336,0.0,12.248,69.0,4833,6695,2363,9626,3097
2016-05-28,49.0,133.0,8729.0,294.0,7249.0,70.0,224.0,10400.0,371.0,7909.0,91.0,224.0,9449.0,287.0,8672.0,161.0,392.0,10055.0,546.0,8511.0,48126.0,7388.0,3090.0,11419.0,27.88799999999999,3.5400000000000005,16.659999999999997,21.676,1.536,0.0,11.228,70.0,2633,5130,2411,6398,3284
2016-05-29,35.0,126.0,7154.0,287.0,8525.0,70.0,161.0,9528.0,420.0,8714.0,42.0,119.0,9202.0,420.0,7440.0,154.0,252.0,9942.0,609.0,7666.0,48631.0,6471.0,2941.0,12370.0,27.772,3.6,17.380000000000006,21.64,1.5279999999999998,0.0,10.392,73.0,2189,5355,2910,6589,3425
2016-05-30,35.0,133.0,6646.0,273.0,6205.0,119.0,161.0,8115.0,455.0,9145.0,77.0,168.0,8675.0,441.0,7658.0,175.0,126.0,10863.0,567.0,9312.0,35502.0,8879.0,3199.0,12037.0,29.056,4.06,16.695999999999998,22.22,1.6840000000000002,0.0,12.36,86.0,4757,7596,2898,10597,3611
2016-05-31,28.0,161.0,7822.0,308.0,7498.0,119.0,210.0,8429.0,308.0,8063.0,126.0,196.0,9026.0,308.0,8648.0,133.0,231.0,10456.0,567.0,8729.0,48813.0,9681.0,2692.0,11160.0,27.884,4.151999999999998,17.252000000000002,21.651999999999997,1.8240000000000005,0.0,10.631999999999998,67.0,4783,7444,2844,10171,3317
2016-06-01,35.0,126.0,7773.0,287.0,7250.0,42.0,196.0,9811.0,308.0,8211.0,56.0,196.0,7991.0,245.0,7504.0,119.0,231.0,11576.0,560.0,8806.0,74683.0,14422.0,3961.0,18053.0,29.424,4.1000000000000005,17.204000000000004,23.26000000000001,1.704,0.0,12.22,36.0,4429,7127,3253,10079,3394
2016-06-02,7.0,119.0,7964.0,315.0,8191.0,63.0,189.0,10490.0,357.0,9038.0,49.0,203.0,8640.0,301.0,6887.0,77.0,238.0,10161.0,581.0,7987.0,86756.0,12672.0,4188.0,17648.0,29.267999999999994,3.822,17.851999999999997,23.368,1.672,0.0,11.416000000000002,35.0,3528,6967,2696,9508,3222
