날짜,과자,라면,마스크,맥주,면도기,생리대,생수,숙취해소제,스타킹,아이스크림,우산,탄산음료,네일,립컬러,립케어,마스크팩,바디로션,선케어,제모제,체중조절,크림로션,훼이셜클렌저,미세먼지언급량,맛집언급량,취미언급량,건강언급량,데이터언급량,지역번호,최대기온,최대풍속,최소기온,평균기온,평균풍속,총강수량,일교차,미세먼지농도(㎍/㎥)
2016-03-17,34829.0,24561.0,203.0,10157.0,385.0,2247.0,8304.0,3246.0,2052.0,13193.0,21.0,3911.0,1744.0,6956.0,5384.0,48228.0,6192.0,1160.0,181.0,1125.0,10495.0,7100.0,881,5681,2366,8948,2941,406.68,14.908000000000001,2.6079999999999997,2.144,9.372,0.92,0.0,12.763999999999996,66.0
2016-03-18,40794.0,24163.0,252.0,12432.0,385.0,2302.0,9554.0,3906.0,3059.0,19479.0,28.0,4414.0,2000.0,7905.0,5095.0,52020.0,6045.0,1268.0,362.0,1964.0,8339.0,7577.0,1035,5621,2554,7993,3138,406.68,19.238,3.576000000000001,8.422,13.020000000000003,1.3559999999999999,0.0,10.816,53.0
2016-03-19,44759.0,22985.0,371.0,13728.0,448.0,2404.0,10513.0,3623.0,3045.0,20574.0,14.0,4736.0,763.0,9872.0,7431.0,64972.0,5205.0,1963.0,326.0,1527.0,7758.0,8236.0,1036,4523,2442,5299,3020,406.68,17.528000000000002,3.8399999999999994,6.82,11.507999999999997,1.6599999999999997,0.0,10.708,68.0
2016-03-20,45399.0,22905.0,525.0,12098.0,392.0,1698.0,8847.0,2575.0,2124.0,18848.0,7.0,3983.0,1089.0,8234.0,5274.0,51107.0,6116.0,1381.0,252.0,1415.0,7498.0,8049.0,1174,4853,2661,5495,3379,406.68,16.572000000000003,3.536,4.936,10.327999999999998,1.4520000000000002,0.0,11.636,75.0
2016-03-21,32226.0,21705.0,490.0,8810.0,280.0,2040.0,9128.0,2120.0,2403.0,12967.0,,3964.0,1272.0,6479.0,3455.0,57163.0,5970.0,2034.0,217.0,1743.0,5936.0,7605.0,1639,6424,2591,8728,3750,406.68,16.227999999999998,4.144,5.368,10.088000000000001,1.632,0.0,10.860000000000005,80.0
2016-03-22,35897.0,22605.0,385.0,9082.0,287.0,2093.0,7318.0,3084.0,2363.0,12670.0,7.0,4138.0,1200.0,7319.0,3821.0,50819.0,5791.0,1162.0,289.0,1491.0,9258.0,7357.0,1517,6003,2735,9176,3357,406.68,14.052,4.092,3.32,8.236,1.828,0.0,10.732000000000001,65.0
2016-03-23,36087.0,24071.0,280.0,9487.0,301.0,1791.0,7643.0,2859.0,2030.0,12908.0,14.0,4517.0,1273.0,6480.0,4548.0,50963.0,5281.0,945.0,144.0,2035.0,8304.0,7867.0,1337,5723,2061,8073,2564,406.68,13.552000000000003,4.732,4.648,8.392,2.0880000000000005,0.0,8.904000000000002,70.0
2016-03-24,38945.0,24847.0,462.0,9491.0,427.0,2299.0,9173.0,3280.0,1840.0,14052.0,7.0,5011.0,4735.0,8231.0,5644.0,75880.0,7318.0,2000.0,216.0,1708.0,10020.0,10311.0,1353,7549,2583,9720,3525,406.68,12.480000000000002,4.06,2.4280000000000004,7.1400000000000015,1.8359999999999996,0.0,10.052000000000001,39.0
2016-03-25,42981.0,25897.0,315.0,12244.0,413.0,2264.0,9978.0,3836.0,2276.0,15694.0,91.0,4897.0,4772.0,9328.0,6369.0,73980.0,6622.0,1562.0,289.0,1710.0,11371.0,9948.0,991,7438,2496,9125,3495,406.68,12.02,3.804,2.4,6.911999999999999,1.5639999999999998,0.0,9.62,64.0
2016-03-26,46373.0,25566.0,378.0,12098.0,385.0,2115.0,9643.0,3551.0,2510.0,19413.0,,4850.0,5065.0,9834.0,8599.0,84460.0,8010.0,1633.0,290.0,1818.0,12136.0,12249.0,738,6042,2522,6195,3541,406.68,12.72,3.94,1.7719999999999998,6.664000000000001,1.5760000000000003,0.0,10.948000000000002,61.0
2016-03-27,49552.0,23590.0,462.0,11846.0,343.0,2064.0,8336.0,2136.0,2297.0,19620.0,14.0,4418.0,3494.0,10021.0,6883.0,81828.0,7795.0,2216.0,254.0,1892.0,11078.0,11699.0,902,6530,3070,6340,3967,406.68,13.284,4.656,2.2680000000000002,7.259999999999999,1.844,0.0,11.016000000000002,62.0
2016-03-28,32491.0,22699.0,245.0,9348.0,224.0,2007.0,9371.0,2414.0,2109.0,15794.0,7.0,4681.0,1378.0,7428.0,5827.0,63151.0,5501.0,1780.0,181.0,1380.0,8337.0,9325.0,1490,8662,3190,10278,4040,406.68,16.932,3.7119999999999997,2.8640000000000003,9.863999999999999,1.5119999999999996,0.0,14.068,64.0
2016-03-29,36028.0,24167.0,540.0,10411.0,294.0,2052.0,7803.0,2688.0,2136.0,14644.0,2782.0,4687.0,1418.0,7031.0,4110.0,58953.0,5354.0,1634.0,180.0,1453.0,8197.0,7176.0,2942,8260,2918,10255,3680,406.68,17.564000000000004,5.9239999999999995,7.995999999999999,11.811999999999998,2.78,0.06,9.568,99.0
2016-03-30,39497.0,24439.0,1066.0,10824.0,287.0,2369.0,8564.0,3020.0,2362.0,18506.0,7.0,4816.0,1127.0,7974.0,4109.0,53190.0,5239.0,2034.0,361.0,2035.0,8010.0,10020.0,4219,7858,2850,10086,3714,406.68,17.999999999999996,4.236000000000001,6.868,11.648000000000001,1.672,0.0,11.132,84.0
2016-03-31,39044.0,25419.0,448.0,10225.0,315.0,2279.0,9311.0,3818.0,2902.0,20679.0,,5400.0,1053.0,7864.0,3818.0,58590.0,4985.0,2071.0,469.0,1855.0,8269.0,8962.0,3314,7456,2509,9324,3583,406.68,21.163999999999998,3.392,6.619999999999999,13.739999999999998,1.2879999999999998,0.0,14.544,48.0
2016-04-01,41697.0,23120.0,392.0,12846.0,371.0,2327.0,11596.0,4001.0,3706.0,25088.0,28.0,6721.0,1378.0,8340.0,4875.0,53702.0,4774.0,2801.0,618.0,1161.0,8599.0,8997.0,2286,7533,2465,8779,4037,406.68,23.528000000000002,3.7999999999999994,8.176,15.535999999999996,1.3119999999999998,0.0,15.352000000000002,68.0
2016-04-02,46874.0,21883.0,518.0,14841.0,413.0,2376.0,13390.0,3536.0,3158.0,28415.0,,6229.0,1200.0,8888.0,7138.0,133345.0,5679.0,4477.0,541.0,1855.0,10785.0,13196.0,2034,5955,2591,6666,4069,406.68,21.76,4.7799999999999985,9.923999999999998,15.335999999999999,1.7360000000000002,0.0,11.835999999999999,77.0
2016-04-03,47502.0,24217.0,350.0,11872.0,322.0,1740.0,7110.0,1957.0,1832.0,19479.0,6820.0,4514.0,1380.0,6046.0,6117.0,93250.0,5023.0,3128.0,397.0,1235.0,7209.0,12135.0,1566,6487,3038,6506,4630,406.68,13.448,4.82,8.639999999999999,11.064,1.364,1.96,4.808,37.0
2016-04-04,34603.0,21030.0,357.0,9354.0,294.0,2214.0,10434.0,1822.0,2732.0,18711.0,35.0,4801.0,1528.0,6738.0,5827.0,90335.0,5349.0,3456.0,434.0,1709.0,7393.0,9771.0,2114,8328,3127,10033,4393,406.68,19.663999999999998,3.9560000000000004,5.816,12.48,1.66,0.0,13.848000000000003,29.0
2016-04-05,37745.0,22941.0,343.0,10330.0,280.0,2164.0,9166.0,2375.0,2726.0,17778.0,14.0,5264.0,2146.0,6847.0,6625.0,89820.0,4509.0,3964.0,362.0,2219.0,8816.0,10894.0,1615,7820,2919,9584,3955,406.68,18.316000000000003,4.416,5.984,11.668,1.9199999999999995,0.0,12.332000000000003,61.0
2016-04-06,37140.0,22472.0,308.0,11412.0,273.0,2452.0,12981.0,2218.0,2663.0,21149.0,9589.0,5407.0,1927.0,5568.0,4291.0,72236.0,4293.0,2873.0,1198.0,1744.0,6738.0,8926.0,1396,7608,2797,9760,3934,406.68,22.852000000000004,4.156000000000001,7.139999999999999,14.488,1.304,3.26,15.712,67.0
2016-04-07,39365.0,23503.0,224.0,11228.0,371.0,2437.0,10053.0,3106.0,2521.0,20548.0,1507.0,5542.0,1890.0,6404.0,5095.0,74935.0,3639.0,3274.0,1600.0,1674.0,6954.0,9363.0,1296,7791,2810,9564,3912,406.68,21.044000000000004,4.635999999999999,10.187999999999999,14.42,2.0439999999999996,7.14,10.856,35.0
2016-04-08,45081.0,24851.0,434.0,12208.0,448.0,2346.0,9806.0,3488.0,3509.0,20782.0,42.0,5132.0,1743.0,7465.0,5421.0,83652.0,4438.0,4222.0,1998.0,1855.0,8197.0,9580.0,1688,7272,2577,9126,3991,406.68,19.36,4.812,7.996,11.315999999999999,2.08,0.0,11.364,69.0
2016-04-09,52032.0,25644.0,2774.0,14702.0,308.0,2158.0,11183.0,3677.0,2982.0,21629.0,267.0,5520.0,1163.0,7397.0,5971.0,90550.0,4915.0,3527.0,1489.0,1271.0,8341.0,10171.0,5390,5732,2649,6755,3902,406.68,14.851999999999999,3.0759999999999996,7.4639999999999995,11.312000000000003,1.344,0.0,7.387999999999998,103.0
2016-04-10,50718.0,23436.0,3223.0,13030.0,413.0,2373.0,10472.0,2105.0,2324.0,26242.0,42.0,5374.0,1090.0,7831.0,5206.0,94601.0,4622.0,3927.0,1414.0,1270.0,8159.0,11767.0,8167,6363,3068,7350,4531,406.68,20.723999999999997,4.475999999999999,9.655999999999999,13.776000000000002,1.5800000000000003,0.0,11.068000000000005,112.0
2016-04-11,38017.0,21988.0,476.0,9883.0,266.0,2214.0,10395.0,2118.0,2523.0,18782.0,28.0,4886.0,1709.0,6812.0,4183.0,98066.0,4403.0,3967.0,1563.0,1709.0,8780.0,12829.0,7988,8310,2872,10579,4408,406.68,19.1,4.143999999999999,6.627999999999999,12.668000000000001,1.804,0.0,12.471999999999998,44.0
2016-04-12,44846.0,23721.0,413.0,12701.0,273.0,2365.0,12961.0,3735.0,2610.0,22642.0,91.0,5006.0,2001.0,7029.0,5134.0,92811.0,3239.0,3712.0,1198.0,1782.0,7246.0,9761.0,3879,7640,2649,9773,3958,406.68,19.639999999999997,3.988,9.804,14.352000000000002,1.6880000000000004,0.0,9.835999999999999,51.0
2016-04-13,48791.0,24950.0,427.0,13275.0,329.0,1797.0,10641.0,2996.0,1776.0,29887.0,911.0,5293.0,1528.0,7317.0,5021.0,98212.0,3563.0,4111.0,1747.0,1345.0,8784.0,10966.0,2216,6872,2540,7622,3736,406.68,21.683999999999997,3.084000000000001,11.136000000000001,15.488,1.168,0.94,10.548,47.0
2016-04-14,39614.0,24029.0,504.0,11514.0,280.0,2037.0,10061.0,2007.0,2410.0,16989.0,91.0,4773.0,1783.0,7104.0,4039.0,85333.0,3565.0,2946.0,979.0,1126.0,7833.0,9470.0,3228,8093,2659,10878,3948,406.68,18.452,4.276,9.204,12.62,1.788,0.0,9.248000000000001,51.0
2016-04-15,44334.0,23862.0,294.0,13389.0,392.0,2291.0,11645.0,3809.0,2862.0,26040.0,42.0,5977.0,1964.0,8708.0,4655.0,82310.0,3567.0,4001.0,1708.0,2072.0,6993.0,10566.0,2164,7331,2448,9114,3521,406.68,23.344,4.6240000000000006,8.356,15.259999999999996,1.7520000000000002,0.0,14.988,50.0
2016-04-16,54724.0,26547.0,315.0,14940.0,406.0,2134.0,11655.0,3294.0,2377.0,22145.0,11775.0,5208.0,1088.0,6886.0,3343.0,69168.0,3348.0,2910.0,1449.0,1564.0,6518.0,8090.0,1148,5990,2455,6213,3319,406.68,21.372000000000003,5.16,10.328,15.340000000000002,1.9599999999999997,25.2,11.043999999999999,43.0
2016-04-17,52197.0,25198.0,336.0,11284.0,343.0,1826.0,9560.0,1628.0,1665.0,19169.0,406.0,4162.0,1489.0,6595.0,4585.0,82304.0,4075.0,3743.0,1599.0,1490.0,7650.0,11445.0,1232,6453,2896,6125,3791,406.68,15.179999999999996,7.24,8.976,11.476,3.6800000000000006,18.12,6.204,57.0
2016-04-18,39941.0,23786.0,413.0,9127.0,294.0,2073.0,9402.0,2282.0,2415.0,14814.0,7755.0,4415.0,1014.0,5825.0,3787.0,81028.0,3307.0,3342.0,1163.0,2072.0,7726.0,8924.0,2404,8415,3039,10012,4861,406.68,19.176,6.443999999999999,7.468,11.74,2.492,2.36,11.708,59.0
2016-04-19,39937.0,24347.0,308.0,10084.0,252.0,2151.0,9219.0,2409.0,2431.0,18483.0,28.0,4919.0,1891.0,6590.0,4946.0,90258.0,4331.0,4367.0,1455.0,2329.0,7796.0,10097.0,1694,7801,2776,10008,3535,406.68,19.171999999999997,3.880000000000001,7.016,12.383999999999999,1.5759999999999998,0.0,12.156000000000004,42.0
2016-04-20,43544.0,25426.0,238.0,10540.0,315.0,2173.0,9068.0,2635.0,2242.0,16961.0,5838.0,5333.0,1091.0,5826.0,3341.0,95736.0,4331.0,4330.0,1235.0,1310.0,7833.0,9654.0,1555,7443,2733,10330,3347,406.68,20.76,4.755999999999999,10.58,14.684000000000003,1.544,0.44,10.18,57.0
2016-04-21,42174.0,24791.0,203.0,11167.0,322.0,2065.0,8331.0,2833.0,2010.0,16878.0,2048.0,4929.0,1747.0,7068.0,3855.0,104816.0,4476.0,3967.0,1529.0,1673.0,8159.0,11002.0,1366,7503,2808,9767,3134,406.68,17.753999999999998,4.046,10.742,13.883999999999997,1.7499999999999998,17.12,7.0120000000000005,22.0
2016-04-22,49293.0,23701.0,1536.0,12552.0,364.0,2431.0,9408.0,5127.0,2770.0,19164.0,819.0,5184.0,2403.0,7360.0,4298.0,99891.0,4039.0,3785.0,1963.0,1491.0,7797.0,10674.0,3522,7338,2678,9162,3174,406.68,20.671999999999997,4.880000000000001,10.836000000000002,14.179999999999998,1.936,0.0,9.835999999999997,69.0
2016-04-23,52002.0,24224.0,4858.0,13318.0,343.0,2310.0,11846.0,3739.0,3008.0,25651.0,28.0,5483.0,1493.0,8967.0,5204.0,93944.0,4404.0,5096.0,1455.0,1348.0,8526.0,10893.0,14953,5932,2506,6976,3268,406.68,20.276,3.62,8.620000000000001,14.011999999999995,1.444,0.0,11.656,182.0
2016-04-24,52413.0,22498.0,3817.0,13291.0,336.0,2176.0,11784.0,2153.0,2030.0,31731.0,21.0,5767.0,1200.0,5787.0,4728.0,97411.0,4180.0,5096.0,1234.0,1636.0,7504.0,11405.0,14151,6455,2951,7066,3707,406.68,23.48,3.880000000000001,8.364,15.670666666666662,1.4,0.0,15.116000000000001,132.0
2016-04-25,35576.0,22570.0,1235.0,11017.0,259.0,2278.0,10668.0,3612.0,2284.0,24930.0,35.0,6140.0,1675.0,5642.0,4694.0,76464.0,3677.0,3893.0,1928.0,1599.0,6993.0,10562.0,12320,8097,2929,11058,3906,406.68,25.546,3.4120000000000004,10.482000000000001,17.549333333333337,1.3,0.0,15.063999999999998,69.0
2016-04-26,37575.0,22342.0,897.0,12657.0,315.0,2501.0,13243.0,3027.0,2737.0,35263.0,28.0,7338.0,1783.0,6187.0,10311.0,267839.0,4006.0,5353.0,2291.0,2473.0,6737.0,9878.0,8242,7784,3172,10631,3737,406.68,29.528,4.104,12.288,20.971999999999998,1.588,0.0,17.24,70.0
2016-04-27,42497.0,23999.0,736.0,11727.0,308.0,2227.0,10759.0,2795.0,2561.0,20323.0,42.0,6266.0,1455.0,6008.0,3238.0,66143.0,3199.0,4514.0,1891.0,2145.0,7357.0,10603.0,5451,7696,3369,10351,3652,406.68,20.435999999999996,4.252,15.012,17.355999999999998,2.424,0.0,5.4239999999999995,44.0
2016-04-28,38109.0,23581.0,462.0,12245.0,385.0,2134.0,12514.0,3718.0,2631.0,26103.0,35.0,6695.0,870.0,6406.0,3852.0,75006.0,3821.0,4328.0,2582.0,2076.0,6559.0,10567.0,3717,7492,2701,10357,3373,406.68,22.828000000000003,3.755999999999999,12.743999999999998,17.212,1.604,0.0,10.084,55.0
2016-04-29,44576.0,23817.0,385.0,14474.0,371.0,2433.0,11977.0,4077.0,2522.0,26294.0,77.0,6570.0,1926.0,7139.0,3967.0,83544.0,3453.0,3673.0,2837.0,1236.0,6995.0,8926.0,2971,7017,2526,9178,3288,406.68,22.572000000000003,4.215999999999999,11.643999999999998,16.348000000000006,1.8639999999999994,0.0,10.928000000000003,59.0
2016-04-30,52661.0,23974.0,728.0,15921.0,364.0,2567.0,12022.0,4272.0,2678.0,28152.0,126.0,5994.0,1456.0,12314.0,4949.0,87375.0,3674.0,5862.0,2475.0,2693.0,8923.0,13851.0,2177,5556,2261,6174,3261,406.68,21.82,5.5760000000000005,11.155999999999999,16.624000000000002,2.4120000000000004,0.0,10.664000000000003,64.0
2016-05-01,42904.0,21546.0,560.0,14587.0,413.0,2148.0,11487.0,2624.0,1777.0,33835.0,70.0,7458.0,1492.0,10678.0,4035.0,75631.0,3421.0,6992.0,2508.0,1599.0,10093.0,12428.0,1917,6012,2819,6216,3634,406.68,26.492000000000004,4.584,13.331999999999999,19.316000000000006,1.784,0.0,13.16,41.0
2016-05-02,32174.0,20993.0,378.0,9613.0,217.0,2243.0,10441.0,1780.0,1904.0,25867.0,12583.0,6751.0,1492.0,9585.0,2365.0,62126.0,2690.0,4803.0,1745.0,2183.0,6958.0,9544.0,2501,7967,2898,10002,3809,406.68,28.327999999999992,4.724,16.644000000000002,20.984,1.76,19.16,11.684000000000001,43.0
2016-05-03,42707.0,27296.0,259.0,9895.0,266.0,2073.0,6996.0,2631.0,2060.0,12292.0,4130.0,4592.0,1236.0,11588.0,2906.0,72819.0,3314.0,4513.0,1599.0,1019.0,6811.0,8818.0,2330,7699,3090,10076,3258,406.68,18.252,7.163999999999999,9.372,13.439999999999998,3.9240000000000004,32.56,8.88,20.0
2016-05-04,43432.0,23622.0,350.0,12275.0,350.0,2304.0,10771.0,3618.0,2620.0,21848.0,35.0,6629.0,2401.0,13634.0,3671.0,79130.0,2981.0,6700.0,2400.0,2255.0,8344.0,11770.0,2066,7133,3875,9677,3352,406.68,20.663999999999998,7.432,10.756000000000002,16.172000000000004,4.028,0.02,9.908,57.0
2016-05-05,44232.0,20844.0,315.0,14435.0,427.0,1957.0,13973.0,3176.0,1599.0,30566.0,6291.0,6438.0,1419.0,38622.0,4036.0,62237.0,3786.0,5787.0,2619.0,1746.0,6881.0,9506.0,1110,6199,2752,6498,3424,406.68,26.636,3.9360000000000004,9.948,18.612,1.4839999999999998,4.52,16.688,52.0
2016-05-06,45286.0,23292.0,259.0,11140.0,378.0,2205.0,7277.0,2404.0,1284.0,20235.0,3689.0,4739.0,1600.0,11079.0,3743.0,70042.0,3385.0,6411.0,2036.0,1599.0,7541.0,9800.0,1323,7090,2792,7842,3914,406.68,19.0,3.9120000000000004,12.992000000000003,16.224,1.4719999999999995,8.04,6.007999999999999,43.0
2016-05-07,40977.0,20805.0,1388.0,13663.0,224.0,2099.0,11325.0,2907.0,1679.0,25247.0,21.0,5554.0,1234.0,13086.0,3561.0,63917.0,3197.0,7393.0,2290.0,1162.0,8924.0,9946.0,4711,6099,2525,6583,3429,406.68,22.616,4.412,10.572000000000001,16.500000000000004,1.8840000000000003,0.0,12.044000000000004,44.5
2016-05-08,43561.0,20647.0,428.0,14327.0,336.0,2001.0,11285.0,2028.0,1565.0,34801.0,21.0,6400.0,1745.0,11805.0,3597.0,74495.0,2582.0,7828.0,2906.0,1417.0,8418.0,10893.0,2080,6144,2988,9705,3434,406.68,26.624000000000002,4.412,11.952,19.299999999999997,1.544,0.0,14.672,46.0
2016-05-09,31446.0,20716.0,252.0,10368.0,343.0,2130.0,11073.0,2268.0,1946.0,24245.0,168.0,6277.0,1383.0,9909.0,3124.0,73221.0,3056.0,5066.0,3233.0,1710.0,6406.0,9143.0,2368,8168,3073,12367,3562,406.68,25.951999999999998,3.8760000000000003,16.08,20.264,1.5160000000000002,0.0,9.872000000000002,52.0
2016-05-10,38506.0,25446.0,196.0,10154.0,294.0,2065.0,8192.0,2548.0,1966.0,15437.0,3530.0,4728.0,1489.0,9364.0,2615.0,289510.0,3233.0,4840.0,2145.0,2218.0,7141.0,10454.0,2309,7776,2822,10006,3344,406.68,18.656000000000002,4.0,12.956,14.691999999999998,1.8719999999999999,13.2,5.7,24.0
2016-05-11,35608.0,22815.0,253.0,11969.0,378.0,2493.0,11741.0,2967.0,2318.0,24040.0,35.0,5893.0,1746.0,15347.0,4038.0,176294.0,4696.0,8342.0,2219.0,2840.0,10677.0,13709.0,2279,7856,2688,12055,3340,406.68,23.603999999999996,3.9079999999999995,11.224,16.764,1.6440000000000003,0.0,12.379999999999997,26.0
2016-05-12,36369.0,22943.0,308.0,11748.0,301.0,2279.0,10380.0,3374.0,2341.0,26464.0,21.0,6374.0,2036.0,12835.0,3567.0,90799.0,3601.0,8273.0,2947.0,2111.0,17538.0,11696.0,1709,7579,2519,10386,3292,406.68,24.516,4.862000000000001,12.633999999999999,18.054,2.1460000000000004,0.0,11.882,37.0
2016-05-13,40988.0,23475.0,224.0,14500.0,413.0,2550.0,11478.0,3826.0,2799.0,31517.0,266.0,7762.0,1891.0,14944.0,3385.0,93980.0,4108.0,8892.0,3565.0,2622.0,8634.0,12615.0,1399,6978,2496,9942,3376,406.68,25.24,4.112,12.72,18.46,1.7519999999999998,0.1,12.519999999999998,37.0
2016-05-14,47422.0,22082.0,259.0,17091.0,357.0,2402.0,15246.0,4271.0,1863.0,36630.0,42.0,7149.0,1526.0,14651.0,4294.0,99530.0,4583.0,9615.0,2838.0,2073.0,7542.0,13227.0,884,5398,2268,6017,3220,406.68,27.048000000000002,4.476,15.452,20.296,1.7080000000000002,0.0,11.595999999999998,32.0
2016-05-15,47513.0,24141.0,365.0,12650.0,329.0,1755.0,9282.0,1943.0,1122.0,23313.0,16093.0,5666.0,1490.0,8887.0,2982.0,59792.0,2872.0,5863.0,1195.0,1782.0,4909.0,8814.0,822,5912,3145,7132,3936,406.68,24.868,5.716,12.832,17.612000000000005,2.036,40.4,12.036,36.0
2016-05-16,34456.0,21393.0,266.0,9527.0,357.0,2634.0,11090.0,2172.0,1955.0,20901.0,133.0,5470.0,2363.0,13998.0,5385.0,134992.0,4729.0,9721.0,2183.0,2073.0,10238.0,14211.0,1663,7604,3025,9975,3802,406.68,22.323999999999998,4.768,11.132000000000003,16.268,2.292,2.56,11.192,37.0
2016-05-17,37511.0,22541.0,245.0,13069.0,428.0,2277.0,12644.0,3243.0,1954.0,29966.0,7.0,7009.0,1491.0,9984.0,3016.0,68001.0,2838.0,5787.0,1926.0,1964.0,6264.0,9397.0,1449,7195,5377,10785,4763,406.68,26.788,3.3440000000000007,11.232000000000001,19.163999999999998,1.396,0.0,15.556,58.0
2016-05-18,35869.0,22892.0,224.0,13509.0,301.0,2095.0,13367.0,2843.0,1586.0,35162.0,14.0,7765.0,1890.0,10243.0,2765.0,56034.0,2653.0,6625.0,1564.0,1929.0,5607.0,10239.0,1195,7000,3195,9874,3484,406.68,29.783999999999995,3.3840000000000003,13.911999999999999,22.176,1.3279999999999998,0.0,15.872000000000003,41.0
2016-05-19,34362.0,21971.0,189.0,13680.0,259.0,2720.0,13293.0,3138.0,1974.0,41027.0,14.0,8806.0,2436.0,8304.0,2910.0,58151.0,3494.0,10457.0,2252.0,2545.0,5057.0,8927.0,1271,6912,2638,10277,3270,406.68,31.856000000000005,3.5899999999999994,15.876000000000001,24.044,1.266,0.0,15.98,35.0
2016-05-20,39931.0,22741.0,280.0,15871.0,399.0,2578.0,15411.0,4035.0,1856.0,45217.0,28.0,8916.0,2803.0,10896.0,3639.0,76506.0,3416.0,11370.0,4443.0,1967.0,5133.0,10527.0,1049,6680,2439,9920,4026,406.68,31.535999999999998,3.532,17.188,24.183999999999997,1.296,0.0,14.348000000000003,43.0
2016-05-21,46270.0,21782.0,182.0,17677.0,378.0,2686.0,19251.0,3869.0,1613.0,45198.0,49.0,8908.0,2329.0,10972.0,3784.0,78802.0,3160.0,13120.0,3854.0,1454.0,6630.0,8926.0,694,5087,2370,7040,3894,406.68,30.1,3.384,17.791999999999998,24.00799999999999,1.4480000000000002,0.0,12.308,33.0
2016-05-22,46002.0,22590.0,203.0,17610.0,308.0,2318.0,13605.0,2295.0,911.0,49866.0,63.0,8791.0,2436.0,9658.0,3529.0,73653.0,3853.0,13231.0,3784.0,1561.0,7065.0,10675.0,638,5429,3253,6640,3847,406.68,31.436,3.2720000000000002,17.892,24.387999999999987,1.392,0.0,13.543999999999999,47.0
2016-05-23,32269.0,21393.0,203.0,13174.0,294.0,2412.0,11638.0,2282.0,1284.0,33079.0,1114.0,7711.0,2654.0,7834.0,3087.0,74865.0,3675.0,8340.0,3127.0,1892.0,5861.0,10785.0,1352,7428,3022,11074,3755,406.68,29.316,3.744,18.328000000000003,23.276000000000003,1.436,0.0,10.988000000000001,59.0
2016-05-24,38900.0,25224.0,231.0,11770.0,329.0,2002.0,9874.0,2745.0,1355.0,19861.0,3724.0,5762.0,1563.0,9255.0,2874.0,60773.0,3021.0,4695.0,2440.0,1638.0,5424.0,9212.0,1157,7238,2770,10528,3301,406.68,22.3,4.380000000000001,15.043999999999999,16.808000000000003,2.032,35.2,7.256000000000001,32.0
2016-05-25,36010.0,22695.0,420.0,12406.0,224.0,2291.0,11544.0,3112.0,1545.0,28597.0,35.0,6626.0,2952.0,8961.0,2798.0,68695.0,3784.0,5608.0,2293.0,1927.0,5388.0,9145.0,1798,7214,2624,10174,3117,406.68,24.632,4.008000000000001,15.292000000000003,19.856,1.9160000000000001,0.0,9.339999999999998,81.0
2016-05-26,38014.0,24154.0,869.0,13408.0,576.0,2276.0,11189.0,3315.0,1446.0,22811.0,799.0,6329.0,3569.0,9329.0,2543.0,66439.0,3382.0,5536.0,2183.0,1925.0,6371.0,9143.0,5116,6703,2510,9949,3107,406.68,23.24,3.48,17.516,19.691999999999997,1.372,0.0,5.724,88.0
2016-05-27,42346.0,22955.0,693.0,15613.0,469.0,2657.0,14364.0,4035.0,1544.0,33375.0,,7300.0,2656.0,9439.0,2214.0,87373.0,3822.0,6519.0,2912.0,1635.0,5170.0,7825.0,4833,6695,2363,9626,3097,406.68,27.311999999999998,3.0839999999999996,15.064,21.043999999999997,1.3359999999999999,0.0,12.248,69.0
2016-05-28,46559.0,22897.0,448.0,17300.0,420.0,2396.0,15848.0,3353.0,1268.0,40443.0,,7134.0,2402.0,8855.0,4111.0,82011.0,4660.0,9948.0,3018.0,2438.0,7688.0,10748.0,2633,5130,2411,6398,3284,406.68,27.88799999999999,3.5400000000000005,16.659999999999997,21.676,1.536,0.0,11.228,70.0
2016-05-29,44183.0,22687.0,406.0,15678.0,434.0,2090.0,11856.0,2219.0,918.0,38743.0,28.0,6649.0,2109.0,9033.0,4437.0,78726.0,3636.0,10203.0,3492.0,1488.0,6704.0,10021.0,2189,5355,2910,6589,3425,406.68,27.772,3.6,17.380000000000003,21.64,1.5279999999999998,0.0,10.392000000000001,73.0
2016-05-30,35269.0,22389.0,568.0,12216.0,301.0,2443.0,11825.0,2155.0,1179.0,32212.0,49.0,6772.0,2582.0,9580.0,3564.0,97884.0,3895.0,8014.0,4041.0,2037.0,6555.0,10817.0,4757,7596,2898,10597,3611,406.68,29.055999999999997,4.06,16.696,22.22,1.6840000000000002,0.0,12.36,86.0
2016-05-31,37782.0,22809.0,525.0,13735.0,631.0,2283.0,14348.0,3245.0,1263.0,32882.0,7.0,6561.0,2584.0,12350.0,3020.0,152900.0,5099.0,9875.0,4477.0,2363.0,7320.0,13666.0,4783,7444,2844,10171,3317,406.68,27.883999999999997,4.151999999999998,17.252000000000002,21.652,1.8240000000000003,0.0,10.631999999999998,67.0
2016-06-01,37355.0,23261.0,287.0,13088.0,246.0,2339.0,11223.0,3162.0,1376.0,37448.0,21.0,6660.0,10207.0,42199.0,9870.0,627484.0,14688.0,29790.0,10278.0,8057.0,26475.0,37967.0,4429,7127,3253,10079,3394,406.68,29.424,4.1000000000000005,17.204000000000004,23.26000000000001,1.704,0.0,12.22,36.0
